year|quarter|TerminDate|submitURL|orgName|clientName|clientGovtEntity|senateID|houseID|contactIntlPhone|name|address|city|state|zip|country|prinCity|prinState|prinZip|prinZipExt|prinCountry|SelfSelect|SignedName|SignedDate|noLobbying|income|expenses|expensesMethod|area_code|issues|agencies|lobbyists|foreignEntIssues|updatedClientAddr|updatedClientCity|updatedClientState|updatedClientZip|updatedClientZipExt|updatedClientCountry|updatedPrinClientCity|updatedPrinClientState|updatedPrinClientZip|updatedPrinClientZipExt|updatedPrinClientCountry|foreignEntities|inactive_lobbyists|affiliatedOrgs|affiliatedOrgUrl|inactive_ali_codes
2015 |Q3 |||Chamber of Commerce of the U.S.A. |Chamber of Commerce of the U.S.A. |N |38756-12 |318860000 |||1615 H STREET, NW |WASHINGTON |DC |20062 |USA ||||||Y |Ryan Meyers |10/20/2015 12:57:06 PM |||16020000.00 |C |TRD|"ISSUE: H.R. 403, Free Trade with Cuba Act  H.R. 597, Reform Exports and Expand the American Economy Act H.R. 635, Promoting American Agricultural and Medical Exports to Cuba Act of 2015 H.R. 644/S. 1269, Trade Facilitation and Trade Enforcement Act of 2015 H.R. 664/S.299, Freedom to Travel to Cuba Act of 2015 H.R. 820, Currency Reform for Fair Trade Act H.R. 978/S. 489, Low Value Shipment Regulatory Modernization Act of 2015 H.R. 1031/S. 824, Promoting U.S. Jobs through Exports Act of 2015 H.R. 1295, Trade Preferences Extension Act of 2015 H.R. 1314, Trade Act of 2015 H.R. 1735, National Defense Authorization Act for Fiscal Year 2016, including provisions relating to Senate Amendment 1986, to reauthorize and reform the Export-Import Bank of the United States H.R. 1890/S. 995, Bipartisan Congressional Trade Priorities and Accountability Act of 2015  H.R. 1907, Trade Facilitation and Trade Enforcement Act of 2015 H.R. 2146, Defending Public Safety Employees' Retirement Act, including provisions relating to Title 1, Bipartisan Congressional Trade Priorities and Accountability Act of 2015 H.R. 2393, Country of Origin Labeling Amendments Act of 2015 H.R. 2577, Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2016 H.R. 2578, Commerce, Justice, Science, and Related Agencies Appropriations Act, 2016 H.R. 2745, Standard Merger and Acquisition Reviews Through Equal Rules Act of 2015 H.R. 2772, Department of State, Foreign Operations, and Related Programs Appropriations Act, 2016 H.R. 3611/S. 819, Export-Import Bank Reform and Reauthorization Act of 2015 S. 491, Freedom to Export to Cuba Act of 2015 S. 1015, Trade Facilitation and Trade Enforcement Act of 2015  Draft legislation titled Global Gateways Act Draft legislation titled Maritime Transportation Security Act  Potential Legislation similar to H.R. 4095, Online Pharmacy Safety Act of 2012   Potential Legislation similar to H.R. 4216, Foreign Counterfeit Prevention Act of 2012  Potential Legislation similar to H.R. 5233, Trade Secrets Protection Act of 2014 Potential Legislation similar to H.R. 5696/S.2922, Hong Kong Human Rights and Democracy Act (113th Congress) Potential Legislation similar to H.R. 6654, Foreign Counterfeit Prevention Act of 2012   Potential Legislation similar to S. 2002, Online Pharmacy Safety Act of 2012    Various issues relating to Trade Promotion Authority (TPA); Trans-Pacific Partnership (TPP) Agreement negotiations; Transatlantic Trade and Investment Partnership (TTIP) negotiations; Generalized System of Preferences (GSP); Trade Adjustment Assistance (TAA); reauthorization of the Export-Import Bank of the United States; the expanded use of software asset management by the Federal Government and its contractors; Trade Facilitation Agreement (TFA); Trade in Services Agreement (TISA) negotiations; U.S.-Central Asia Trade and Investment Framework Agreement (TIFA); U.S.-European Union Safe Harbor; U.S.-European Union Energy Relations; U.S. Customs and Border Protection Trade Transformation Agenda; implementation of Section 182 of the Trade Act of 1974 (P.L. 93-618), as amended by the Omnibus Trade and Competitiveness Act of 1988 and the Uruguay Round Agreements Act (the ""Special 301 Report""); implementation of Dodd-Frank Wall Street Reform and Consumer Protection Act (P.L. 111-203), G-20 obligations on Financial Service Reforms; International Telecommunications Union; Transatlantic Economic Council; World Health Organization (WHO); World Intellectual Property Organization (WIPO); United States Trade Representative (USTR) and the World Trade Organization (WTO) trade facilitation agreement; World Trade Organization (WTO) negotiations; Office of the Intellectual Property Enforcement Coordinator and the National Intellectual Property Rights Coordination Center; patent linkage and regulatory data protection; plain packaging; USPTO IP Attache Program; China's IPR; IP issues related to internet counterfeiting and piracy; Anti-Counterfeiting Trade Agreement; IP issues related to trade secret theft; IP issues related to the Asia-Pacific Economic Cooperation (APEC); IP issues related to United Nations Framework Convention on Climate Change (UNFCCC); IP issues relating to Australia, Brazil, Canada, China, India, Japan, Mexico, Russia and Europe; U.S.- Argentina economic relations; U.S.- Bangladesh economic relations; U.S.- Brazil economic relations; U.S.- China economic relations; U.S.- Egypt economic and commercial relations; U.S.- Japan economic relations; U.S.- Jordan economic and commercial relations; U.S.- Korea economic relations; U.S.- Mexico economic relations; U.S.- Pakistan economic relations; U.S. - Russia economic relations; U.S. - Canada Beyond the Border Initiative; U.S. - Mexico 21st Century Border Vision; U.S. - Canada Regulatory Cooperation Council (RCC); U.S. trade relations with the Middle East and North Africa; U.S. sanctions on Burma; Ukraine related sanctions; Overseas Private Investment Corporation (OPIC); lifting the trade embargo with Cuba; African Growth and Opportunity Act (AGOA), including the ability of South Africa to receive benefits under it; trade policy consideration with regard to cross-border data flows and issues of forced localization; bilateral investment treaty negotiations with China; bilateral investment treaty negotiations with India; Miscellaneous Tariff Bill (MTB); International Monetary Fund (IMF) quota reform; international capital standards for insurance and US-EU regulatory cooperation for insurance; funding for the Multilateral Development Banks (MDBs), including the World Bank, the African Development Bank (AfDB), the Asian Development Bank (ADB), the Inter-American Development Bank (IDB), the European Bank for Reconstruction and Development (EBRD) and the International Monetary Fund (IMF); international affairs budget; promoting transatlantic investment, trade and regulatory cooperation; international concerns in the areas of antitrust, standards and investment; advancing international regulatory cooperation; Air Cargo Advance Screening Pilot and Regulation; industrial policies and cybersecurity issues; internet governance and Internet Assigned Numbers Authority (IANA) transition "|U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE, White House Office, U.S. Trade Representative (USTR), Executive Office of the President (EOP), Natl Security Council (NSC), Natl Economic Council (NEC), Commerce - Dept of (DOC), Treasury - Dept of, Justice - Dept of (DOJ), Homeland Security - Dept of (DHS), Agriculture - Dept of (USDA), Energy - Dept of, Defense - Dept of (DOD), Transportation - Dept of (DOT), State - Dept of (DOS), Office of Management & Budget (OMB), U.S. Copyright Office, Small Business Administration (SBA), Transportation Security Administration (TSA), U.S. Customs & Border Protection, Federal Trade Commission (FTC)|Lobbyist name: Thomas  Donohue ; Lobbyist name: R. Bruce  Josten ; Lobbyist name: John  Howard ; Lobbyist name: Ronald  Eidshaug ; Lobbyist name: Daniel  Mahoney ; Lobbyist name: David  Brinton ; Lobbyist name: Nicholas  Andrews ; Lobbyist name: Christina  Atchley ; Lobbyist name: Scott  Eckart ; Lobbyist name: Justin  Lumadue ; Lobbyist name: John  Kirchner ; Lobbyist name: Benjamin  Taylor ; Lobbyist name: Margaret  Sheely ; Lobbyist name: Geoffrey  O'Hara ; Lobbyist name: Stephen  McAllister ; Lobbyist name: Moore  Hallmark ; Lobbyist name: Clark  Thomason ; Lobbyist name: Pamela  Gregory ; Lobbyist name: Monique  Thierry ; Lobbyist name: John  Gonzales ; Lobbyist name: Jennings  Imel ; Lobbyist name: Christopher  Eyler ; Lobbyist name: Anna  Salick ; Lobbyist name: Nick  Vaugh ; Lobbyist name: Kevin  Courtois , Covered Position: Professional Staff Member, Sen. Judiciary Committee, 2011-2013; Research Assistant, Sen. Finance Committee, 2010-2011; Health Staff Assistant, Sen. Finance Committee, 2008-2010; Intern, Sen. Finance Committee, 2008; Intern, Rep. Mark Kirk, 2007. ; Lobbyist name: David  Hirschmann ; Lobbyist name: Mark  Elliot ; Lobbyist name: Frank  Cullen ; Lobbyist name: Patrick  Kilbride ; Lobbyist name: Myron  Brilliant ; Lobbyist name: John  Murphy ; Lobbyist name: Tami  Overby ; Lobbyist name: Christopher  Wenk ; Lobbyist name: Stefanie  Holland ; Lobbyist name: Sean  Heather ; Lobbyist name: Jocelyn  Chan ; Lobbyist name: Esperanza  Jelalian ; Lobbyist name: Natalie  Obermann ; Lobbyist name: Marjorie  Chorlins ; Lobbyist name: Renata  Vasconcellos ; Lobbyist name: Ruben  Duran ; Lobbyist name: Jeremie  Waterman ; Lobbyist name: Stephen  Lutes ; Lobbyist name: Adam  Schlosser ; Lobbyist name: Catherine  Mellor ; Lobbyist name: Julie  Yang ; Lobbyist name: Gary  Litman ; Lobbyist name: Reuben  Smith-Vaughan ; Lobbyist name: John  Goyer ; Lobbyist name: James  Fatheree ; Lobbyist name: Garrett  Workman ; Lobbyist name: Martin  Regalia ; Lobbyist name: Giovanni  Coratolo ; Lobbyist name: Ann  Beauchesne ; Lobbyist name: Adam  Salerno ||||||||||||||Name: Amy  Nice ; Name: Dick  Castner ; Name: Douglas  Loon ; Name: Julie  Yang ; Name: Janet  Kavinoky (Friedl) ; Name: Jason  Goldman ; Name: Drew  Preston ||http://www.theglobalipcenter.com/wp-content/uploads/2013/01/CACP-Membership-List-3.1.12.pdf |
2015 |Q3 |||Chamber of Commerce of the U.S.A. |Chamber of Commerce of the U.S.A. |N |38756-12 |318860000 |||1615 H STREET, NW |WASHINGTON |DC |20062 |USA ||||||Y |Ryan Meyers |10/20/2015 12:57:06 PM |||16020000.00 |C |WAS|ISSUE: H.R. 2576, TSCA Modernization Act of 2015 S. 697, Frank R. Lautenberg Chemical Safety for the 21st Century Act |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE|Lobbyist name: Thomas  Donohue ; Lobbyist name: R. Bruce  Josten ; Lobbyist name: John  Howard ; Lobbyist name: Ronald  Eidshaug ; Lobbyist name: William  Kovacs ; Lobbyist name: Anna  Wildeman ||||||||||||||Name: Amy  Nice ; Name: Dick  Castner ; Name: Douglas  Loon ; Name: Julie  Yang ; Name: Janet  Kavinoky (Friedl) ; Name: Jason  Goldman ; Name: Drew  Preston ||http://www.theglobalipcenter.com/wp-content/uploads/2013/01/CACP-Membership-List-3.1.12.pdf |
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||AER|ISSUE: Lobbied for Aerospace Issues |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||AGR|ISSUE: Lobbied for Agricultural Issues  |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||AUT|ISSUE: Lobbied for Issues related to the Automotive Industry |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||AVI|ISSUE: Lobbied for Issues related to Aviation |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||BUD|ISSUE: Lobbied for Budget Issues |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||CAW|ISSUE: Lobbied for Clean Air and Water  |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||CDT|ISSUE: Lobbied for Commodity Issues  |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||CHM|ISSUE: Lobbied for Issues Related to Chemicals and the Chemical Industry |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||CPT|ISSUE: Lobbied for Issues related to Copyright/ Patent/ and Trademarks |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||CSP|ISSUE: Lobbied for Consumer Issues |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||ECN|ISSUE: Lobbied for Issues Related to Economic Development |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||EDU|ISSUE: Lobbied for Issues Related to Education |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||DEF|ISSUE: Lobbied for Issues related to Defense |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||DIS|ISSUE: Lobbied for Issues related to Disaster Planning/Emergencies |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||ENG|ISSUE: Lobbied for Energy/ Nuclear Issues |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||ENV|ISSUE: Lobbied for Issues related to the Environment |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||FOO|ISSUE: Lobbied for Issues related to the Food Industry |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||FUE|ISSUE: Lobbied for Issues related to Fuel/Gas/Oil |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||GOV|ISSUE: Lobbied for Government Issues |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||HCR|ISSUE: Lobbied for Issues Related to Health |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||HOM|ISSUE: Lobbied for Issues related to Homeland Security |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||LBR|ISSUE: Lobbied for Issues related to Labor Issues/ Antitrust/ Workplace |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||MAN|ISSUE: Lobbied for Issues regarding Manufacturing  |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||MED|ISSUE: Lobbied for Issues Related to Medical/Disease Research/ Clinical Labs |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
2016 |Q2 |||LNE Group |PARKER HANNIFIN |N |308811-253 |384350004 |||1701 East 12th Street, Suite 500 |Cleveland |OH |44114 |USA ||||||N |Lee Weingart |7/11/2016 4:51:45 PM ||100000.00 |||ROD|ISSUE: Lobbied for Issues related to Roads and Highways  |U.S. HOUSE OF REPRESENTATIVES, U.S. SENATE|Lobbyist name: Lee  Weingart ; Lobbyist name: Scott  Owens ; Lobbyist name: Jason  Smith ; Lobbyist name: Cheryl  Arnold ; Lobbyist name: Gabe  Below ; Lobbyist name: Joshua  Kramer ; Lobbyist name: Nathen  Causman ; Lobbyist name: Justin  Weiss ||||||||||||||Name:  ; Name:  ; Name:  ; Name:  |||
